rise,down,freq,take_profit_long,take_profit_short,total_return,yearly_vol,maxdrawdown,sharpe,hold_time,ma_window,start_date,end_date
0.06,-0.03,7200.0,10.0,0.0,7.178911152184983,2.234673705447718,2.046700135419835,1.281492975620948,2.506849315068493,1.2000000000000002,2020-01-01,2022-07-29
0.06,-0.03,7200.0,10.0,0.0,7.178911152184983,2.234673705447718,2.046700135419835,1.281492975620948,2.506849315068493,1.4000000000000001,2020-01-01,2022-07-29
0.06,-0.03,7200.0,10.0,0.0,7.178911152184983,2.234673705447718,2.046700135419835,1.281492975620948,2.506849315068493,1.3,2020-01-01,2022-07-29
0.07,-0.03,7200.0,10.0,0.0,7.178911152184983,2.234673705447718,2.046700135419835,1.281492975620948,2.506849315068493,10.0,2020-01-01,2022-07-29
0.07,-0.03,7200.0,10.0,0.0,7.178911152184983,2.234673705447718,2.046700135419835,1.281492975620948,2.506849315068493,1.5,2020-01-01,2022-07-29
0.06,-0.03,7200.0,10.0,0.0,7.178911152184983,2.234673705447718,2.046700135419835,1.281492975620948,2.506849315068493,1.5,2020-01-01,2022-07-29
0.07,-0.03,7200.0,10.0,0.0,7.178911152184983,2.234673705447718,2.046700135419835,1.281492975620948,2.506849315068493,1.3,2020-01-01,2022-07-29
0.06,-0.03,7200.0,10.0,0.0,7.178911152184983,2.234673705447718,2.046700135419835,1.281492975620948,2.506849315068493,1.0,2020-01-01,2022-07-29
0.07,-0.03,7200.0,10.0,0.0,7.178911152184983,2.234673705447718,2.046700135419835,1.281492975620948,2.506849315068493,1.2000000000000002,2020-01-01,2022-07-29
0.06,-0.03,7200.0,10.0,0.0,7.178911152184983,2.234673705447718,2.046700135419835,1.281492975620948,2.506849315068493,10.0,2020-01-01,2022-07-29
0.07,-0.03,7200.0,10.0,0.0,7.178911152184983,2.234673705447718,2.046700135419835,1.281492975620948,2.506849315068493,1.1,2020-01-01,2022-07-29
0.06,-0.03,7200.0,10.0,0.0,7.178911152184983,2.234673705447718,2.046700135419835,1.281492975620948,2.506849315068493,1.1,2020-01-01,2022-07-29
0.07,-0.03,7200.0,10.0,0.0,7.178911152184983,2.234673705447718,2.046700135419835,1.281492975620948,2.506849315068493,1.4000000000000001,2020-01-01,2022-07-29
0.07,-0.03,7200.0,10.0,0.0,7.178911152184983,2.234673705447718,2.046700135419835,1.281492975620948,2.506849315068493,1.0,2020-01-01,2022-07-29
0.07,-0.04,7200.0,10.0,0.0,7.048685958661751,2.236656358282077,2.046700135419835,1.2571313832502733,2.506849315068493,1.2000000000000002,2020-01-01,2022-07-29
0.07,-0.04,7200.0,10.0,0.0,7.048685958661751,2.236656358282077,2.046700135419835,1.2571313832502733,2.506849315068493,1.5,2020-01-01,2022-07-29
0.07,-0.04,7200.0,10.0,0.0,7.048685958661751,2.236656358282077,2.046700135419835,1.2571313832502733,2.506849315068493,1.4000000000000001,2020-01-01,2022-07-29
0.07,-0.04,7200.0,10.0,0.0,7.048685958661751,2.236656358282077,2.046700135419835,1.2571313832502733,2.506849315068493,1.3,2020-01-01,2022-07-29
0.06,-0.04,7200.0,10.0,0.0,7.048685958661751,2.236656358282077,2.046700135419835,1.2571313832502733,2.506849315068493,10.0,2020-01-01,2022-07-29
0.07,-0.04,7200.0,10.0,0.0,7.048685958661751,2.236656358282077,2.046700135419835,1.2571313832502733,2.506849315068493,1.0,2020-01-01,2022-07-29
0.07,-0.04,7200.0,10.0,0.0,7.048685958661751,2.236656358282077,2.046700135419835,1.2571313832502733,2.506849315068493,1.1,2020-01-01,2022-07-29
0.06,-0.04,7200.0,10.0,0.0,7.048685958661751,2.236656358282077,2.046700135419835,1.2571313832502733,2.506849315068493,1.5,2020-01-01,2022-07-29
0.06,-0.04,7200.0,10.0,0.0,7.048685958661751,2.236656358282077,2.046700135419835,1.2571313832502733,2.506849315068493,1.4000000000000001,2020-01-01,2022-07-29
0.06,-0.04,7200.0,10.0,0.0,7.048685958661751,2.236656358282077,2.046700135419835,1.2571313832502733,2.506849315068493,1.3,2020-01-01,2022-07-29
0.06,-0.04,7200.0,10.0,0.0,7.048685958661751,2.236656358282077,2.046700135419835,1.2571313832502733,2.506849315068493,1.2000000000000002,2020-01-01,2022-07-29
0.06,-0.04,7200.0,10.0,0.0,7.048685958661751,2.236656358282077,2.046700135419835,1.2571313832502733,2.506849315068493,1.1,2020-01-01,2022-07-29
0.06,-0.04,7200.0,10.0,0.0,7.048685958661751,2.236656358282077,2.046700135419835,1.2571313832502733,2.506849315068493,1.0,2020-01-01,2022-07-29
0.07,-0.04,7200.0,10.0,0.0,7.048685958661751,2.236656358282077,2.046700135419835,1.2571313832502733,2.506849315068493,10.0,2020-01-01,2022-07-29
0.1,-0.03,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.3,2020-01-01,2022-07-29
0.08,-0.02,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.5,2020-01-01,2022-07-29
0.1,-0.02,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.0,2020-01-01,2022-07-29
0.1,-0.02,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.3,2020-01-01,2022-07-29
0.1,-0.02,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.2000000000000002,2020-01-01,2022-07-29
0.1,-0.02,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.1,2020-01-01,2022-07-29
0.1,-0.02,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,10.0,2020-01-01,2022-07-29
0.1,-0.03,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.5,2020-01-01,2022-07-29
0.1,-0.03,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.4000000000000001,2020-01-01,2022-07-29
0.11,-0.01,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.5,2020-01-01,2022-07-29
0.08,-0.03,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.1,2020-01-01,2022-07-29
0.08,-0.02,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.4000000000000001,2020-01-01,2022-07-29
0.1,-0.01,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.3,2020-01-01,2022-07-29
0.09,-0.01,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.4000000000000001,2020-01-01,2022-07-29
0.09,-0.01,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.3,2020-01-01,2022-07-29
0.08,-0.03,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.5,2020-01-01,2022-07-29
0.08,-0.03,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.3,2020-01-01,2022-07-29
0.1,-0.01,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.2000000000000002,2020-01-01,2022-07-29
0.1,-0.01,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.1,2020-01-01,2022-07-29
0.08,-0.03,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.2000000000000002,2020-01-01,2022-07-29
0.09,-0.01,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.1,2020-01-01,2022-07-29
0.08,-0.03,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.0,2020-01-01,2022-07-29
0.08,-0.03,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,10.0,2020-01-01,2022-07-29
0.1,-0.01,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.4000000000000001,2020-01-01,2022-07-29
0.08,-0.02,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.3,2020-01-01,2022-07-29
0.1,-0.01,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.5,2020-01-01,2022-07-29
0.1,-0.01,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.0,2020-01-01,2022-07-29
0.1,-0.01,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,10.0,2020-01-01,2022-07-29
0.1,-0.02,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.5,2020-01-01,2022-07-29
0.08,-0.02,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,10.0,2020-01-01,2022-07-29
0.08,-0.02,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.0,2020-01-01,2022-07-29
0.08,-0.02,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.1,2020-01-01,2022-07-29
0.09,-0.01,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.2000000000000002,2020-01-01,2022-07-29
0.1,-0.02,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.4000000000000001,2020-01-01,2022-07-29
0.08,-0.02,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.2000000000000002,2020-01-01,2022-07-29
0.1,-0.03,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.2000000000000002,2020-01-01,2022-07-29
0.09,-0.03,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.1,2020-01-01,2022-07-29
0.09,-0.01,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.0,2020-01-01,2022-07-29
0.11,-0.03,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,10.0,2020-01-01,2022-07-29
0.11,-0.03,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.1,2020-01-01,2022-07-29
0.11,-0.03,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.2000000000000002,2020-01-01,2022-07-29
0.09,-0.01,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,10.0,2020-01-01,2022-07-29
0.11,-0.03,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.3,2020-01-01,2022-07-29
0.11,-0.03,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.4000000000000001,2020-01-01,2022-07-29
0.11,-0.03,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.5,2020-01-01,2022-07-29
0.11,-0.02,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,10.0,2020-01-01,2022-07-29
0.11,-0.02,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.0,2020-01-01,2022-07-29
0.11,-0.02,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.1,2020-01-01,2022-07-29
0.11,-0.02,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.2000000000000002,2020-01-01,2022-07-29
0.11,-0.02,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.3,2020-01-01,2022-07-29
0.11,-0.02,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.4000000000000001,2020-01-01,2022-07-29
0.11,-0.02,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.5,2020-01-01,2022-07-29
0.11,-0.01,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,10.0,2020-01-01,2022-07-29
0.11,-0.01,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.0,2020-01-01,2022-07-29
0.11,-0.01,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.1,2020-01-01,2022-07-29
0.11,-0.01,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.2000000000000002,2020-01-01,2022-07-29
0.11,-0.01,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.3,2020-01-01,2022-07-29
0.11,-0.01,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.4000000000000001,2020-01-01,2022-07-29
0.11,-0.03,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.0,2020-01-01,2022-07-29
0.08,-0.03,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.4000000000000001,2020-01-01,2022-07-29
0.09,-0.03,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.3,2020-01-01,2022-07-29
0.09,-0.02,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.2000000000000002,2020-01-01,2022-07-29
0.09,-0.03,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.5,2020-01-01,2022-07-29
0.09,-0.02,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,10.0,2020-01-01,2022-07-29
0.09,-0.02,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.0,2020-01-01,2022-07-29
0.09,-0.02,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.1,2020-01-01,2022-07-29
0.09,-0.01,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.5,2020-01-01,2022-07-29
0.1,-0.03,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,10.0,2020-01-01,2022-07-29
0.1,-0.03,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.0,2020-01-01,2022-07-29
0.09,-0.03,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.2000000000000002,2020-01-01,2022-07-29
0.09,-0.02,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.3,2020-01-01,2022-07-29
0.09,-0.03,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.0,2020-01-01,2022-07-29
0.09,-0.03,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,10.0,2020-01-01,2022-07-29
0.09,-0.02,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.4000000000000001,2020-01-01,2022-07-29
0.09,-0.02,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.5,2020-01-01,2022-07-29
0.1,-0.03,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.1,2020-01-01,2022-07-29
0.09,-0.03,7200.0,10.0,0.0,6.707843256891553,2.241181907168139,2.1326677469978756,1.193926435851258,2.506849315068493,1.4000000000000001,2020-01-01,2022-07-29
0.09,-0.04,7200.0,10.0,0.0,6.5776180633683206,2.2431026217544114,2.1326677469978756,1.1697452208735535,2.506849315068493,1.2000000000000002,2020-01-01,2022-07-29
0.09,-0.04,7200.0,10.0,0.0,6.5776180633683206,2.2431026217544114,2.1326677469978756,1.1697452208735535,2.506849315068493,10.0,2020-01-01,2022-07-29
0.1,-0.04,7200.0,10.0,0.0,6.5776180633683206,2.2431026217544114,2.1326677469978756,1.1697452208735535,2.506849315068493,10.0,2020-01-01,2022-07-29
0.09,-0.04,7200.0,10.0,0.0,6.5776180633683206,2.2431026217544114,2.1326677469978756,1.1697452208735535,2.506849315068493,1.1,2020-01-01,2022-07-29
0.09,-0.04,7200.0,10.0,0.0,6.5776180633683206,2.2431026217544114,2.1326677469978756,1.1697452208735535,2.506849315068493,1.0,2020-01-01,2022-07-29
0.08,-0.04,7200.0,10.0,0.0,6.5776180633683206,2.2431026217544114,2.1326677469978756,1.1697452208735535,2.506849315068493,10.0,2020-01-01,2022-07-29
0.1,-0.04,7200.0,10.0,0.0,6.5776180633683206,2.2431026217544114,2.1326677469978756,1.1697452208735535,2.506849315068493,1.2000000000000002,2020-01-01,2022-07-29
0.1,-0.04,7200.0,10.0,0.0,6.5776180633683206,2.2431026217544114,2.1326677469978756,1.1697452208735535,2.506849315068493,1.3,2020-01-01,2022-07-29
0.08,-0.04,7200.0,10.0,0.0,6.5776180633683206,2.2431026217544114,2.1326677469978756,1.1697452208735535,2.506849315068493,1.5,2020-01-01,2022-07-29
0.1,-0.04,7200.0,10.0,0.0,6.5776180633683206,2.2431026217544114,2.1326677469978756,1.1697452208735535,2.506849315068493,1.4000000000000001,2020-01-01,2022-07-29
0.1,-0.04,7200.0,10.0,0.0,6.5776180633683206,2.2431026217544114,2.1326677469978756,1.1697452208735535,2.506849315068493,1.5,2020-01-01,2022-07-29
0.08,-0.04,7200.0,10.0,0.0,6.5776180633683206,2.2431026217544114,2.1326677469978756,1.1697452208735535,2.506849315068493,1.4000000000000001,2020-01-01,2022-07-29
0.08,-0.04,7200.0,10.0,0.0,6.5776180633683206,2.2431026217544114,2.1326677469978756,1.1697452208735535,2.506849315068493,1.3,2020-01-01,2022-07-29
0.08,-0.04,7200.0,10.0,0.0,6.5776180633683206,2.2431026217544114,2.1326677469978756,1.1697452208735535,2.506849315068493,1.0,2020-01-01,2022-07-29
